Customer ID,Recency,Frequency,Monetary,Churn,R_Score,F_Score,M_Score,RFM_Score,Segment
15249,66,152,2577.54,0,2,4,4,10,At Risk
15250,276,3,60.0,1,1,1,1,3,Lost
15251,50,119,9839.55,0,3,4,4,11,Loyal
15252,57,74,1362.63,0,2,3,3,8,At Risk
15253,39,63,1136.89,0,3,3,3,9,Loyal
15254,182,49,787.99,1,1,3,3,7,Can't Lose Them
15255,32,142,2838.57,0,3,4,4,11,Loyal
15256,197,4,71.95,1,1,1,1,3,Lost
15257,50,5,368.75,0,3,1,2,6,New Customers
15259,148,57,1182.3799999999999,1,1,3,3,7,Can't Lose Them
15260,8,321,7377.46,0,4,4,4,12,Champions
15261,17,73,1253.18,0,4,3,3,10,Loyal
15262,16,16,239.87,0,4,1,1,6,New Customers
15264,166,32,454.66,1,1,2,2,5,Lost
15265,240,111,1839.52,1,1,4,4,9,Can't Lose Them
15266,15,39,732.91,0,4,2,3,9,New Customers
15268,114,22,961.9000000000001,1,2,2,3,7,At Risk
15269,16,33,816.56,0,4,2,3,9,New Customers
15270,36,127,6145.37,0,3,4,4,11,Loyal
15271,1,350,2202.4700000000003,0,4,4,4,12,Champions
15272,86,244,1363.54,0,2,4,3,9,At Risk
15273,235,1,228.96,1,1,1,1,3,Lost
15276,30,138,514.22,0,3,4,2,9,Loyal
15277,61,14,220.44,0,2,1,1,4,Lost
15278,197,29,496.15999999999997,1,1,2,2,5,Lost
15279,16,75,1290.03,0,4,3,3,10,Loyal
15280,124,45,293.09999999999997,1,2,3,1,6,At Risk
15281,14,383,6211.42,0,4,4,4,12,Champions
15282,206,27,348.59,1,1,2,2,5,Lost
15283,26,9,148.33,0,3,1,1,5,New Customers
15284,136,1,24.75,1,2,1,1,4,Lost
15285,43,6,94.92,0,3,1,1,5,New Customers
15287,15,16,369.34000000000003,0,4,1,2,7,New Customers
15288,1,93,1576.6100000000001,0,4,3,3,10,Loyal
15289,94,39,653.3100000000001,1,2,2,2,6,At Risk
15290,29,88,2553.06,0,3,3,4,10,Loyal
15291,9,143,9178.26,0,4,4,4,12,Champions
15293,301,19,247.5,1,1,2,1,4,Lost
15294,46,15,233.35,0,3,1,1,5,New Customers
15295,290,53,217.23999999999998,1,1,3,1,5,Can't Lose Them
15296,56,341,6669.97,0,2,4,4,10,At Risk
15298,2,250,4659.47,0,4,4,4,12,Champions
15299,8,6,3484.5299999999997,0,4,1,4,9,New Customers
15301,4,137,2533.09,0,4,4,4,12,Champions
15302,366,15,308.0,1,1,1,2,4,Lost
15303,201,38,650.16,1,1,2,2,5,Lost
15304,4,6,225.15,0,4,1,1,6,New Customers
15305,191,5,93.6,1,1,1,1,3,Lost
15306,136,104,2310.38,1,2,4,4,10,At Risk
15309,246,54,797.96,1,1,3,3,7,Can't Lose Them
15310,114,45,1634.64,1,2,3,3,8,At Risk
15311,1,2055,56003.26,0,4,4,4,12,Champions
15312,19,116,2005.3400000000001,0,3,4,4,11,Loyal
15314,49,26,492.47999999999996,0,3,2,2,7,New Customers
15317,313,5,129.75,1,1,1,1,3,Lost
15321,73,214,3961.42,0,2,4,4,10,At Risk
15322,112,41,711.18,1,2,2,3,7,At Risk
15323,198,29,434.6,1,1,2,2,5,Lost
15324,337,8,140.22000000000003,1,1,1,1,3,Lost
15325,31,176,1439.72,0,3,4,3,10,Loyal
15326,245,100,1388.81,1,1,3,3,7,Can't Lose Them
15328,43,8,107.24,0,3,1,1,5,New Customers
15329,10,98,1934.63,0,4,3,4,11,Loyal
15331,135,44,767.91,1,2,3,3,8,At Risk
15332,2,154,4892.68,0,4,4,4,12,Champions
15336,37,15,240.5,0,3,1,1,5,New Customers
15337,47,21,373.02,0,3,2,2,7,New Customers
15338,313,60,283.43,1,1,3,1,5,Can't Lose Them
15339,57,138,1253.77,0,2,4,3,9,At Risk
15340,197,7,105.5,1,1,1,1,3,Lost
15341,85,7,382.2,0,2,1,2,5,Lost
15346,61,20,343.7,0,2,2,2,6,At Risk
15347,2,36,1162.0,0,4,2,3,9,New Customers
15350,9,30,547.6,0,4,2,2,8,New Customers
15351,5,147,1778.18,0,4,4,4,12,Champions
15352,184,37,114.95,1,1,2,1,4,Lost
15353,3,324,2398.93,0,4,4,4,12,Champions
15354,239,3,284.4,1,1,1,1,3,Lost
15356,4,236,698.45,0,4,4,2,10,Champions
15358,1,579,8703.210000000001,0,4,4,4,12,Champions
15359,298,16,181.35,1,1,1,1,3,Lost
15361,162,3,270.15000000000003,1,1,1,1,3,Lost
15362,84,40,613.08,0,2,2,2,6,At Risk
15363,8,35,678.11,0,4,2,2,8,New Customers
15365,39,104,2242.81,0,3,4,4,11,Loyal
15366,45,94,1786.57,0,3,3,4,10,Loyal
15367,54,184,3203.74,0,2,4,4,10,At Risk
15368,30,4,275.8,0,3,1,1,5,New Customers
15369,128,59,6251.26,1,2,3,4,9,At Risk
15370,46,50,1352.96,0,3,3,3,9,Loyal
15371,298,1,59.400000000000006,1,1,1,1,3,Lost
15372,86,30,4009.66,0,2,2,4,8,At Risk
15373,7,69,1005.48,0,4,3,3,10,Loyal
15374,260,7,139.32,1,1,1,1,3,Lost
15375,326,6,60.959999999999994,1,1,1,1,3,Lost
15377,18,21,1211.75,0,4,2,3,9,New Customers
15378,98,12,246.5,1,2,1,1,4,Lost
15379,36,69,1174.55,0,3,3,3,9,Loyal
15380,1,17,1788.8,0,4,1,4,9,New Customers
15381,59,16,1293.72,0,2,1,3,6,Lost
15382,10,330,7777.84,0,4,4,4,12,Champions
15384,17,77,1385.38,0,4,3,3,10,Loyal
15385,28,9,625.2,0,3,1,2,6,New Customers
15387,128,20,468.65,1,2,2,2,6,At Risk
15389,36,5,2233.8,0,3,1,4,8,New Customers
15390,32,77,1216.66,0,3,3,3,9,Loyal
15391,220,12,289.87,1,1,1,1,3,Lost
15392,10,60,1376.0900000000001,0,4,3,3,10,Loyal
15393,203,32,659.48,1,1,2,2,5,Lost
15394,31,142,3103.26,0,3,4,4,11,Loyal
15396,219,2,508.20000000000005,1,1,1,2,4,Lost
15400,56,15,586.1,0,2,1,2,5,Lost
15401,88,14,216.95000000000002,0,2,1,1,4,Lost
15402,23,89,1203.77,0,3,3,3,9,Loyal
15403,127,8,170.88,1,2,1,1,4,Lost
15404,11,16,257.06,0,4,1,1,6,New Customers
15405,212,22,310.74,1,1,2,2,5,Lost
15406,89,69,465.15999999999997,0,2,3,2,7,At Risk
15409,357,9,131.25,1,1,1,1,3,Lost
15410,204,40,1234.88,1,1,2,3,6,Lost
15413,327,25,6798.72,1,1,2,4,7,Lost
15416,114,36,588.5,1,2,2,2,6,At Risk
15418,61,69,452.32,0,2,3,2,7,At Risk
15420,70,56,743.0,0,2,3,3,8,At Risk
15421,21,263,2854.98,0,3,4,4,11,Loyal
15422,15,114,1522.27,0,4,4,3,11,Champions
15423,217,12,223.39,1,1,1,1,3,Lost
15424,99,16,214.44,1,2,1,1,4,Lost
15425,36,144,1944.57,0,3,4,4,11,Loyal
15426,5,242,1168.0,0,4,4,3,11,Champions
15428,23,38,668.97,0,3,2,2,7,New Customers
15430,103,36,954.75,1,2,2,3,7,At Risk
15431,138,2,153.24,1,1,1,1,3,Lost
15432,177,6,149.57,1,1,1,1,3,Lost
15434,10,79,1525.5800000000002,0,4,3,3,10,Loyal
15437,276,12,193.29000000000002,1,1,1,1,3,Lost
15439,40,57,1269.05,0,3,3,3,9,Loyal
15441,32,57,1254.21,0,3,3,3,9,Loyal
15443,110,264,1939.02,1,2,4,4,10,At Risk
15445,226,9,171.0,1,1,1,1,3,Lost
15446,12,114,406.95,0,4,4,2,10,Champions
15447,163,20,337.71000000000004,1,1,2,2,5,Lost
15448,310,21,294.17,1,1,2,1,4,Lost
15451,70,63,233.21,0,2,3,1,6,At Risk
15452,26,144,1260.38,0,3,4,3,10,Loyal
15454,254,16,128.59,1,1,1,1,3,Lost
15455,233,2,38.25,1,1,1,1,3,Lost
15456,39,170,1672.05,0,3,4,3,10,Loyal
15458,38,6,208.79999999999998,0,3,1,1,5,New Customers
15459,53,7,202.82999999999998,0,3,1,1,5,New Customers
15461,96,2,429.7,1,2,1,2,5,Lost
15462,81,30,502.45,0,2,2,2,6,At Risk
15465,5,166,5301.03,0,4,4,4,12,Champions
15466,25,208,1236.48,0,3,4,3,10,Loyal
15468,28,56,962.97,0,3,3,3,9,Loyal
15469,74,19,335.7,0,2,2,2,6,At Risk
15470,211,4,63.419999999999995,1,1,1,1,3,Lost
15471,16,85,847.0799999999999,0,4,3,3,10,Loyal
15473,80,3,274.8,0,2,1,1,4,Lost
15474,231,20,163.1,1,1,2,1,4,Lost
15476,16,79,2209.98,0,4,3,4,11,Loyal
15477,285,2,368.4,1,1,1,2,4,Lost
15478,211,25,583.56,1,1,2,2,5,Lost
15479,369,9,147.4,1,1,1,1,3,Lost
15480,101,170,5373.5,1,2,4,4,10,At Risk
15481,37,38,1993.34,0,3,2,4,9,New Customers
15482,22,51,3537.6,0,3,3,4,10,Loyal
15483,21,202,628.39,0,3,4,2,9,Loyal
15484,176,53,1061.69,1,1,3,3,7,Can't Lose Them
15485,9,75,3196.51,0,4,3,4,11,Loyal
15486,163,1,102.0,1,1,1,1,3,Lost
15487,315,14,231.32,1,1,1,1,3,Lost
15488,92,9,340.6,1,2,1,2,5,Lost
15489,36,64,1285.3300000000002,0,3,3,3,9,Loyal
15490,66,28,217.6,0,2,2,1,5,At Risk
15493,25,353,2313.18,0,3,4,4,11,Loyal
15494,114,254,2480.82,1,2,4,4,10,At Risk
15495,15,20,246.5,0,4,2,1,7,New Customers
15496,267,22,146.14000000000001,1,1,2,1,4,Lost
15497,18,106,7395.19,0,4,4,4,12,Champions
15498,2,459,12723.18,0,4,4,4,12,Champions
15499,359,42,161.6,1,1,2,1,4,Lost
15501,40,70,402.5,0,3,3,2,8,Loyal
15502,4,148,3608.54,0,4,4,4,12,Champions
15503,362,53,120.06,1,1,3,1,5,Can't Lose Them
15504,156,56,371.02,1,1,3,2,6,Can't Lose Them
15506,17,114,1060.77,0,4,4,3,11,Champions
15509,16,29,166.51,0,4,2,1,7,New Customers
15512,26,25,210.58,0,3,2,1,6,New Customers
15513,1,254,12992.33,0,4,4,4,12,Champions
15514,15,162,2459.09,0,4,4,4,12,Champions
15515,23,7,171.81,0,3,1,1,5,New Customers
15518,15,241,2276.4900000000002,0,4,4,4,12,Champions
15519,19,37,344.61,0,3,2,2,7,New Customers
15521,36,220,4106.49,0,3,4,4,11,Loyal
15523,24,204,16947.98,0,3,4,4,11,Loyal
15524,242,8,151.4,1,1,1,1,3,Lost
15525,9,81,469.78,0,4,3,2,9,Loyal
15527,30,168,3145.86,0,3,4,4,11,Loyal
15529,2,138,1116.72,0,4,4,3,11,Champions
15530,148,35,311.37,1,1,2,2,5,Lost
15532,12,371,2190.9700000000003,0,4,4,4,12,Champions
15534,361,8,162.25,1,1,1,1,3,Lost
15535,40,59,551.42,0,3,3,2,8,Loyal
15536,45,16,259.09,0,3,1,1,5,New Customers
15538,173,14,3358.3999999999996,1,1,1,4,6,Lost
15540,11,16,247.38,0,4,1,1,6,New Customers
15542,148,252,918.45,1,1,4,3,8,Can't Lose Them
15543,95,30,114.98,1,2,2,1,5,At Risk
15544,8,298,4615.72,0,4,4,4,12,Champions
15545,7,31,135.32999999999998,0,4,2,1,7,New Customers
15546,242,12,1079.1000000000001,1,1,1,3,5,Lost
15547,12,656,5199.55,0,4,4,4,12,Champions
15548,231,23,158.09,1,1,2,1,4,Lost
15549,57,47,652.7,0,2,3,2,7,At Risk
15550,14,179,1643.17,0,4,4,3,11,Champions
15551,30,122,1274.02,0,3,4,3,10,Loyal
15552,259,13,162.4,1,1,1,1,3,Lost
15555,1,782,7307.18,0,4,4,4,12,Champions
15558,275,25,214.13,1,1,2,1,4,Lost
15559,204,62,1109.4,1,1,3,3,7,Can't Lose Them
15560,33,10,153.52,0,3,1,1,5,New Customers
15561,19,65,1133.8,0,3,3,3,9,Loyal
15562,60,33,538.83,0,2,2,2,6,At Risk
15563,150,146,1466.56,1,1,4,3,8,Can't Lose Them
15564,99,4,70.74000000000001,1,2,1,1,4,Lost
15566,28,12,227.87,0,3,1,1,5,New Customers
15569,26,111,2210.64,0,3,4,4,11,Loyal
15570,5,463,5145.52,0,4,4,4,12,Champions
15571,22,578,3401.2,0,3,4,4,11,Loyal
15572,16,141,1515.81,0,4,4,3,11,Champions
15573,254,116,599.73,1,1,4,2,7,Can't Lose Them
15574,8,205,816.4499999999999,0,4,4,3,11,Champions
15575,255,3,30.1,1,1,1,1,3,Lost
15577,359,21,139.1,1,1,2,1,4,Lost
15579,19,120,953.9,0,3,4,3,10,Loyal
15580,12,229,1381.19,0,4,4,3,11,Champions
15581,2,568,4114.62,0,4,4,4,12,Champions
15583,12,46,107.86,0,4,3,1,8,Loyal
15584,35,101,552.39,0,3,3,2,8,Loyal
15586,228,38,1139.1,1,1,2,3,6,Lost
15587,28,5,608.4000000000001,0,3,1,2,6,New Customers
15588,313,4,579.6,1,1,1,2,4,Lost
15590,18,87,1496.6,0,4,3,3,10,Loyal
15591,218,7,217.9,1,1,1,1,3,Lost
15595,123,4,357.6,1,2,1,2,5,Lost
15596,1,99,1723.45,0,4,3,4,11,Loyal
15597,211,15,238.8,1,1,1,1,3,Lost
15598,63,22,307.34,0,2,2,1,5,At Risk
15599,81,31,488.32,0,2,2,2,6,At Risk
15600,64,71,1199.31,0,2,3,3,8,At Risk
15601,8,462,8183.56,0,4,4,4,12,Champions
15602,4,82,1932.64,0,4,3,4,11,Loyal
15603,284,2,40.0,1,1,1,1,3,Lost
15605,9,44,738.57,0,4,3,3,10,Loyal
15606,26,68,2310.83,0,3,3,4,10,Loyal
15607,179,96,1604.21,1,1,3,3,7,Can't Lose Them
15608,51,45,692.3,0,3,3,2,8,Loyal
15611,19,51,1405.83,0,3,3,3,9,Loyal
15613,246,27,433.71999999999997,1,1,2,2,5,Lost
15614,73,81,3147.36,0,2,3,4,9,At Risk
15615,26,478,10974.23,0,3,4,4,11,Loyal
15616,74,13,317.11,0,2,1,2,5,Lost
15617,32,42,828.5500000000001,0,3,2,3,8,New Customers
15620,45,29,389.18,0,3,2,2,7,New Customers
15622,63,241,4143.05,0,2,4,4,10,At Risk
15623,29,89,2136.02,0,3,3,4,10,Loyal
15625,12,107,1702.1399999999999,0,4,4,3,11,Champions
15626,57,31,391.72,0,2,2,2,6,At Risk
15627,93,24,566.9,1,2,2,2,6,At Risk
15628,2,163,2782.02,0,4,4,4,12,Champions
15629,86,77,2240.9,0,2,3,4,9,At Risk
15630,280,20,295.05,1,1,2,1,4,Lost
15631,278,39,596.67,1,1,2,2,5,Lost
15633,145,177,4352.46,1,1,4,4,9,Can't Lose Them
15634,19,19,311.1,0,3,2,2,7,New Customers
15635,31,2,100.35,0,3,1,1,5,New Customers
15636,73,32,719.82,0,2,2,3,7,At Risk
15637,49,26,574.23,0,3,2,2,7,New Customers
15638,14,25,2265.2,0,4,2,4,10,New Customers
15639,87,44,639.76,0,2,3,2,7,At Risk
15640,8,281,11441.92,0,4,4,4,12,Champions
15641,32,192,3458.35,0,3,4,4,11,Loyal
15642,365,6,105.78000000000002,1,1,1,1,3,Lost
15645,50,16,443.16,0,3,1,2,6,New Customers
15646,8,50,526.97,0,4,3,2,9,Loyal
15647,51,11,169.0,0,3,1,1,5,New Customers
15649,3,10,1354.35,0,4,1,3,8,New Customers
15650,157,36,553.88,1,1,2,2,5,Lost
15651,56,28,612.76,0,2,2,2,6,At Risk
15652,23,83,1082.6,0,3,3,3,9,Loyal
15658,8,69,1399.3700000000001,0,4,3,3,10,Loyal
15659,22,10,226.04,0,3,1,1,5,New Customers
15660,1,71,1212.13,0,4,3,3,10,Loyal
15661,15,39,906.15,0,4,2,3,9,New Customers
15662,297,12,283.73,1,1,1,1,3,Lost
15664,85,53,867.6,0,2,3,3,8,At Risk
15665,47,172,1773.11,0,3,4,4,11,Loyal
15666,108,67,632.9399999999999,1,2,3,2,7,At Risk
15670,192,7,152.15,1,1,1,1,3,Lost
15672,361,3,45.300000000000004,1,1,1,1,3,Lost
15673,87,132,3533.77,0,2,4,4,10,At Risk
15674,53,237,4501.63,0,3,4,4,11,Loyal
15675,40,14,218.35,0,3,1,1,5,New Customers
15677,57,39,648.4,0,2,2,2,6,At Risk
15678,31,85,1541.19,0,3,3,3,9,Loyal
15680,2,188,3173.9,0,4,4,4,12,Champions
15681,15,35,1563.54,0,4,2,3,9,New Customers
15682,235,25,318.24,1,1,2,2,5,Lost
15683,109,16,330.79,1,2,1,2,5,Lost
15684,183,11,173.95,1,1,1,1,3,Lost
15685,86,17,55.980000000000004,0,2,1,1,4,Lost
15686,56,1,90.0,0,2,1,1,4,Lost
15688,54,27,190.57,0,2,2,1,5,At Risk
15689,253,15,266.93,1,1,1,1,3,Lost
15691,30,12,434.5,0,3,1,2,6,New Customers
15693,295,1,37.5,1,1,1,1,3,Lost
15694,1,77,4331.41,0,4,3,4,11,Loyal
15695,233,37,721.06,1,1,2,3,6,Lost
15696,59,53,1170.1100000000001,0,2,3,3,8,At Risk
15697,325,14,246.75,1,1,1,1,3,Lost
15698,260,2,46.2,1,1,1,1,3,Lost
15702,112,30,140.39000000000001,1,2,2,1,5,At Risk
15704,138,90,1524.3400000000001,1,1,3,3,7,Can't Lose Them
15708,5,107,1014.48,0,4,4,3,11,Champions
15709,225,21,194.6,1,1,2,1,4,Lost
15710,53,110,898.87,0,3,4,3,10,Loyal
15711,192,25,420.25,1,1,2,2,5,Lost
15712,15,113,2400.05,0,4,4,4,12,Champions
15713,2,42,654.09,0,4,2,2,8,New Customers
15714,89,14,453.93,0,2,1,2,5,Lost
15715,191,38,658.02,1,1,2,2,5,Lost
15716,5,208,1938.0,0,4,4,4,12,Champions
15717,57,17,456.70000000000005,0,2,1,2,5,Lost
15718,176,18,293.79,1,1,1,1,3,Lost
15719,17,843,5177.45,0,4,4,4,12,Champions
15720,186,27,143.19,1,1,2,1,4,Lost
15722,81,112,3035.54,0,2,4,4,10,At Risk
15723,47,88,744.55,0,3,3,3,9,Loyal
15724,36,6,92.6,0,3,1,1,5,New Customers
15726,26,23,321.91,0,3,2,2,7,New Customers
15727,23,392,4266.55,0,3,4,4,11,Loyal
15728,15,12,544.6,0,4,1,2,7,New Customers
15729,36,6,107.55000000000001,0,3,1,1,5,New Customers
15730,17,41,605.7,0,4,2,2,8,New Customers
15731,189,8,125.3,1,1,1,1,3,Lost
15732,8,90,1387.95,0,4,3,3,10,Loyal
15734,72,17,923.85,0,2,1,3,6,Lost
15735,57,19,327.68,0,2,2,2,6,At Risk
15736,71,103,1815.72,0,2,4,4,10,At Risk
15738,8,323,8560.550000000001,0,4,4,4,12,Champions
15741,94,12,208.62,1,2,1,1,4,Lost
15742,255,41,156.87,1,1,2,1,4,Lost
15747,11,127,1588.57,0,4,4,3,11,Champions
15748,85,16,465.45000000000005,0,2,1,2,5,Lost
15750,2,357,4331.711,0,4,4,4,12,Champions
15751,96,130,1380.44,1,2,4,3,9,At Risk
15752,8,199,1570.16,0,4,4,3,11,Champions
15754,129,103,2579.04,1,2,4,4,10,At Risk
15755,15,230,3628.87,0,4,4,4,12,Champions
15757,22,148,2225.94,0,3,4,4,11,Loyal
15759,147,10,577.8900000000001,1,1,1,2,4,Lost
15760,266,2,13916.34,1,1,1,4,6,Lost
15761,78,5,143.05,0,2,1,1,4,Lost
15764,70,69,1223.1100000000001,0,2,3,3,8,At Risk
15765,302,25,370.63,1,1,2,2,5,Lost
15766,92,15,516.0,1,2,1,2,5,Lost
15768,112,1211,14979.26,1,2,4,4,10,At Risk
15769,7,94,32451.6,0,4,3,4,11,Loyal
15770,248,18,321.45,1,1,1,2,4,Lost
15771,240,28,1006.54,1,1,2,3,6,Lost
15772,54,16,280.88,0,2,1,1,4,Lost
15773,45,37,138.84,0,3,2,1,6,New Customers
15774,54,88,1059.14,0,2,3,3,8,At Risk
15775,267,2,45.6,1,1,1,1,3,Lost
15777,32,18,715.5,0,3,1,3,7,New Customers
15778,67,17,307.95,0,2,1,2,5,Lost
15779,99,8,124.08000000000001,1,2,1,1,4,Lost
15782,66,18,1399.36,0,2,1,3,6,Lost
15784,103,43,848.3299999999999,1,2,2,3,7,At Risk
15785,15,142,3640.96,0,4,4,4,12,Champions
15786,53,199,3582.62,0,3,4,4,11,Loyal
15788,144,14,221.82999999999998,1,1,1,1,3,Lost
15789,67,113,1610.71,0,2,4,3,9,At Risk
15791,165,92,1995.65,1,1,3,4,8,Can't Lose Them
15792,35,57,933.84,0,3,3,3,9,Loyal
15793,14,18,1433.96,0,4,1,3,8,New Customers
15794,372,15,777.0,1,1,1,3,5,Lost
15795,66,89,1369.8600000000001,0,2,3,3,8,At Risk
15796,10,162,2464.27,0,4,4,4,12,Champions
15797,217,4,613.6800000000001,1,1,1,2,4,Lost
15798,128,83,1535.37,1,2,3,3,8,At Risk
15799,54,57,540.15,0,2,3,2,7,At Risk
15800,89,125,543.5,0,2,4,2,8,At Risk
15803,81,43,1513.84,0,2,2,3,7,At Risk
15805,21,230,4660.75,0,3,4,4,11,Loyal
15807,44,40,913.62,0,3,2,3,8,New Customers
15808,5,650,14674.960000000001,0,4,4,4,12,Champions
15809,95,23,758.67,1,2,2,3,7,At Risk
15810,22,77,1607.06,0,3,3,3,9,Loyal
15811,1,177,1671.9,0,4,4,3,11,Champions
15812,71,84,3400.33,0,2,3,4,9,At Risk
15814,29,26,689.11,0,3,2,2,7,New Customers
15816,178,11,144.14999999999998,1,1,1,1,3,Lost
15817,56,152,2766.4,0,2,4,4,10,At Risk
15818,224,11,340.5,1,1,1,2,4,Lost
15819,67,137,2029.34,0,2,4,4,10,At Risk
15822,129,32,954.59,1,2,2,3,7,At Risk
15823,8,155,3882.17,0,4,4,4,12,Champions
15824,89,26,890.94,0,2,2,3,7,At Risk
15826,204,51,943.97,1,1,3,3,7,Can't Lose Them
15827,8,116,1957.98,0,4,4,4,12,Champions
15828,11,74,1108.82,0,4,3,3,10,Loyal
15833,373,5,80.4,1,1,1,1,3,Lost
15834,12,105,1539.24,0,4,4,3,11,Champions
15837,121,28,385.03000000000003,1,2,2,2,6,At Risk
15838,3,42,40519.92,0,4,2,4,10,New Customers
15841,22,45,1518.35,0,3,3,3,9,Loyal
15842,29,25,548.8,0,3,2,2,7,New Customers
15845,172,36,714.51,1,1,2,3,6,Lost
15846,21,29,107.01,0,3,2,1,6,New Customers
15847,64,26,433.3,0,2,2,2,6,At Risk
15848,257,35,139.94,1,1,2,1,4,Lost
15850,12,237,819.87,0,4,4,3,11,Champions
15851,162,8,109.73,1,1,1,1,3,Lost
15852,162,11,96.55,1,1,1,1,3,Lost
15854,12,118,2609.16,0,4,4,4,12,Champions
15855,112,15,340.48,1,2,1,2,5,Lost
15856,1,516,17832.77,0,4,4,4,12,Champions
15857,66,10,273.48,0,2,1,1,4,Lost
15858,3,292,2521.52,0,4,4,4,12,Champions
15859,68,22,438.46,0,2,2,2,6,At Risk
15860,4,226,1528.0,0,4,4,3,11,Champions
15861,92,252,1236.43,1,2,4,3,9,At Risk
15862,9,434,2095.41,0,4,4,4,12,Champions
15863,253,61,289.86,1,1,3,1,5,Can't Lose Them
15864,17,3,244.44000000000003,0,4,1,1,6,New Customers
15865,49,87,1353.79,0,3,3,3,9,Loyal
15867,5,598,5251.31,0,4,4,4,12,Champions
15868,219,4,94.53,1,1,1,1,3,Lost
15869,262,20,174.02,1,1,2,1,4,Lost
15870,32,71,508.52,0,3,3,2,8,Loyal
15871,73,5,33.099999999999994,0,2,1,1,4,Lost
15872,14,87,434.75,0,4,3,2,9,Loyal
15873,135,6,313.91999999999996,1,2,1,2,5,Lost
15874,23,222,6878.88,0,3,4,4,11,Loyal
15875,282,25,111.72,1,1,2,1,4,Lost
15876,45,11,1449.1399999999999,0,3,1,3,7,New Customers
15878,197,51,330.77,1,1,3,2,6,Can't Lose Them
15879,40,183,1157.3,0,3,4,3,10,Loyal
15880,5,105,343.28000000000003,0,4,4,2,10,Champions
15882,4,52,979.62,0,4,3,3,10,Loyal
15884,68,15,249.70000000000002,0,2,1,1,4,Lost
15885,19,97,1572.47,0,3,3,3,9,Loyal
15886,52,50,871.78,0,3,3,3,9,Loyal
15887,42,37,1027.15,0,3,2,3,8,New Customers
15888,36,27,260.85,0,3,2,1,6,New Customers
15889,5,306,1359.41,0,4,4,3,11,Champions
15890,30,10,535.65,0,3,1,2,6,New Customers
15892,305,38,128.2,1,1,2,1,4,Lost
15893,117,1,305.28000000000003,1,2,1,1,4,Lost
15894,5,38,156.74,0,4,2,1,7,New Customers
15898,3,611,4207.43,0,4,4,4,12,Champions
15899,4,4,56.25,0,4,1,1,6,New Customers
15900,49,79,549.29,0,3,3,2,8,Loyal
15901,87,55,339.34,0,2,3,2,7,At Risk
15902,16,18,145.01,0,4,1,1,6,New Customers
15903,14,42,3813.0800000000004,0,4,2,4,10,New Customers
15905,179,22,114.69,1,1,2,1,4,Lost
15906,10,53,987.95,0,4,3,3,10,Loyal
15908,126,41,764.57,1,2,2,3,7,At Risk
15910,36,361,1449.6200000000001,0,3,4,3,10,Loyal
15911,259,259,1702.34,1,1,4,3,8,Can't Lose Them
15912,72,76,810.08,0,2,3,3,8,At Risk
15913,170,1,6.300000000000001,1,1,1,1,3,Lost
15914,14,13,205.99,0,4,1,1,6,New Customers
15915,37,146,429.21,0,3,4,2,9,Loyal
15916,2,172,1899.08,0,4,4,4,12,Champions
15917,242,143,437.53000000000003,1,1,4,2,7,Can't Lose Them
15918,267,21,248.65,1,1,2,1,4,Lost
15919,4,49,270.72,0,4,3,1,8,Loyal
15920,60,48,404.14,0,2,3,2,7,At Risk
15921,32,58,466.08,0,3,3,2,8,Loyal
15922,9,11,369.5,0,4,1,2,7,New Customers
15923,8,21,127.08,0,4,2,1,7,New Customers
15924,367,15,102.82,1,1,1,1,3,Lost
15926,178,7,134.44,1,1,1,1,3,Lost
15927,283,17,123.39,1,1,1,1,3,Lost
15928,292,11,293.53,1,1,1,1,3,Lost
15929,280,1,594.0,1,1,1,2,4,Lost
15931,64,14,239.9,0,2,1,1,4,Lost
15934,53,29,2190.66,0,3,2,4,9,New Customers
15936,15,19,282.79,0,4,2,1,7,New Customers
15938,92,21,330.23,1,2,2,2,6,At Risk
15939,10,85,2945.38,0,4,3,4,11,Loyal
15941,273,6,405.0,1,1,1,2,4,Lost
15943,285,12,271.28999999999996,1,1,1,1,3,Lost
15944,29,32,1839.1399999999999,0,3,2,4,9,New Customers
15945,1,28,646.27,0,4,2,2,8,New Customers
15946,138,26,2304.18,1,1,2,4,7,Lost
15948,60,35,553.85,0,2,2,2,6,At Risk
15950,11,297,5415.2,0,4,4,4,12,Champions
15951,17,18,304.95,0,4,1,1,6,New Customers
15953,5,88,2010.1699999999998,0,4,3,4,11,Loyal
15954,225,20,190.75,1,1,2,1,4,Lost
15955,8,179,4242.1,0,4,4,4,12,Champions
15956,187,18,617.6,1,1,1,2,4,Lost
15957,56,109,501.21,0,2,4,2,8,At Risk
15958,39,67,388.64,0,3,3,2,8,Loyal
15959,318,78,579.49,1,1,3,2,6,Can't Lose Them
15960,10,26,410.95,0,4,2,2,8,New Customers
15961,15,42,451.28999999999996,0,4,2,2,8,New Customers
15962,85,58,295.83,0,2,3,1,6,At Risk
15964,299,21,272.96000000000004,1,1,2,1,4,Lost
15965,3,246,2167.45,0,4,4,4,12,Champions
15966,86,27,426.53000000000003,0,2,2,2,6,At Risk
15967,15,414,2622.77,0,4,4,4,12,Champions
15968,24,85,418.05,0,3,3,2,8,Loyal
15969,61,15,460.95,0,2,1,2,5,Lost
15970,234,13,703.22,1,1,1,2,4,Lost
15971,21,7,1702.98,0,3,1,3,7,New Customers
